_id.$oid,writers
573a13a1f29313caabd084d2,Sean Hood (screenplay)
573a13a1f29313caabd084d3,Ji-woo Jung
573a13a1f29313caabd084d9,Noam Gonick
573a13a1f29313caabd08539,Juan Carlos Fresnadillo
573a13a1f29313caabd08539,Andrès M. Koppel
573a13a1f29313caabd08553,Denis Villeneuve
573a13a1f29313caabd08559,Nai-Hoi Yau
573a13a1f29313caabd08577,Jim Keeble
573a13a1f29313caabd085b1,S. Shankar (screenplay)
573a13a1f29313caabd085b1,S. Shankar (story)
573a13a1f29313caabd085b1,Sujatha (dialogue)
573a13a1f29313caabd085b2,Laurent Cantet (scenario)
573a13a1f29313caabd085b2,Gilles Marchand (collaboration)
573a13a1f29313caabd085c3,Anurag Kashyap (dialogue)
573a13a1f29313caabd085c3,Eeshwar Nivas (screenplay)
573a13a1f29313caabd085c3,Eeshwar Nivas (story)
573a13a1f29313caabd085c3,Ram Gopal Varma (screenplay)
573a13a1f29313caabd085c3,Ram Gopal Varma (story)
573a13a1f29313caabd08607,Dario Argento (screenplay)
573a13a1f29313caabd08607,Franco Ferrini (screenplay)
573a13a1f29313caabd08607,Carlo Lucarelli (collaborating writer)
573a13a1f29313caabd08607,Dario Argento (story)
573a13a1f29313caabd08607,Franco Ferrini (story)
573a13a1f29313caabd0860c,Imtiaz Hussain (dialogue)
573a13a1f29313caabd0860c,Mahesh Manjrekar (screenplay)
573a13a1f29313caabd0860c,Mahesh Manjrekar (story)
573a13a1f29313caabd086cd,Bruce Porter (book)
573a13a1f29313caabd086cd,David McKenna (screenplay)
573a13a1f29313caabd086cd,Nick Cassavetes (screenplay)
573a13a1f29313caabd086f6,Michael Walker
573a13a1f29313caabd086fa,Mark Brandon Read (books)
573a13a1f29313caabd086fa,Andrew Dominik
573a13a1f29313caabd0871d,Ichiro Ryu
573a13a1f29313caabd0872c,Domenico Starnone (novel)
573a13a1f29313caabd0872c,Gabriele Salvatores (screenplay)
573a13a1f29313caabd0879a,Wesley Strick
573a13a1f29313caabd087fa,Luis Estrada (screenplay)
573a13a1f29313caabd087fa,Luis Estrada (story)
573a13a1f29313caabd087fa,Vicente Leèero (screenplay)
573a13a1f29313caabd087fa,Fernando Javier Leèn Rodrèguez (screenplay)
573a13a1f29313caabd087fa,Jaime Sampietro (screenplay)
573a13a1f29313caabd087fa,Jaime Sampietro (story)
573a13a1f29313caabd08862,Shelley Evans
573a13a1f29313caabd088c3,Daniel James
573a13a1f29313caabd088c3,John Carney
573a13a1f29313caabd0891d,John Claflin
573a13a1f29313caabd0891d,Daniel Zelman
573a13a1f29313caabd089ac,Pan Nalin
573a13a1f29313caabd089c2,èva Gèrdos
573a13a1f29313caabd089f4,Simon Donald (screenplay)
573a13a1f29313caabd08ac9,Kamal Haasan
573a13a1f29313caabd08ac9,Manohar Shyam Joshi (Hindi dialogue)
573a13a1f29313caabd08aeb,Arturo Arango (screenplay)
573a13a1f29313caabd08aeb,Arturo Arango (story)
573a13a1f29313caabd08aeb,Senel Paz
573a13a1f29313caabd08aeb,Juan Carlos Tabèo
573a13a1f29313caabd08b87,John Mighton (play)
573a13a1f29313caabd08b87,John Mighton (screenplay)
573a13a1f29313caabd08bb9,Jaume Balaguerè
573a13a1f29313caabd08bb9,Ramsey Campbell (story)
573a13a1f29313caabd08d13,Jan Eilander
573a13a1f29313caabd08d21,Konstantin Bronzit
573a13a1f29313caabd08d85,Xavier Berraondo (script collaborator)
573a13a1f29313caabd08d85,Josè Manuel Gèmez (screenplay)
573a13a1f29313caabd08d85,H.P. Lovecraft (characters)
573a13a1f29313caabd08d85,Miguel Tejada-Flores (story)
573a13a1f29313caabd08d89,Takeshi Kitano
573a13a1f29313caabd08d93,Greg Berlanti
573a13a1f29313caabd08e21,Radha Bharadwaj
573a13a1f29313caabd09016,Myung-se Lee
573a13a1f29313caabd0914f,Robert Lepage
573a13a1f29313caabd0914f,Andrè Morency
573a13a1f29313caabd091a0,Catherine Ryan Hyde (book)
573a13a1f29313caabd091a0,Leslie Dixon (screenplay)
573a13a1f29313caabd093f8,Tran Anh Hung
573a13a1f29313caabd09411,Serik Aprimov
573a13a1f29313caabd095a1,Shozin Fukui (screenplay)
573a13a1f29313caabd095a1,Makoto Hamaguchi (screenplay)
573a13a1f29313caabd095a1,Naoshi Gèda (screenplay)
573a13a1f29313caabd095a1,Shozin Fukui (story)
573a13a1f29313caabd095e8,Gerald Di Pego
573a13a1f29313caabd09609,Daniel Calparsoro
573a13a1f29313caabd09609,Frank Palacios
573a13a1f29313caabd09609,Santiago Tabernero
573a13a1f29313caabd0962a,Bozena Nemcovè (story)
573a13a1f29313caabd0962a,Jirè Trnka (screenplay)
573a13a1f29313caabd0962a,Vètezslav Nezval (verses)
573a13a1f29313caabd0962a,Frantisek Braun (screenplay)
573a13a1f29313caabd0962a,Jan Novèk (screenplay)
573a13a1f29313caabd0962a,Karel Sobotka (screenplay)
573a13a1f29313caabd097ad,Krzysztof Krauze
573a13a1f29313caabd097ad,Jerzy Morawski
573a13a2f29313caabd09cf7,Brian Helgeland
573a13a2f29313caabd09d03,Nicole Burdette (play)
573a13a2f29313caabd09d03,Nicole Burdette
573a13a2f29313caabd09d03,Arthur Rimbaud (poem)
573a13a2f29313caabd09d03,Dylan Thomas (poems)
573a13a2f29313caabd09d48,Jon Favreau
573a13a2f29313caabd09d5d,Gustave Flaubert (novel)
573a13a2f29313caabd09d5d,Heidi Thomas (screenplay)
573a13a2f29313caabd09d85,Eiichi Uchida
573a13a2f29313caabd09e69,Marcelo Figueras
573a13a2f29313caabd09e69,Ricardo Piglia (novel)
573a13a2f29313caabd09e69,Marcelo Pièeyro
573a13a2f29313caabd09efe,Daniel E. Taylor (story)
573a13a2f29313caabd09efe,Kario Salem (story)
573a13a2f29313caabd09efe,Kario Salem (screenplay)
573a13a2f29313caabd09efe,Lem Dobbs (screenplay)
573a13a2f29313caabd09efe,Scott Marshall Smith (screenplay)
573a13a2f29313caabd09f08,Virginie Wagon
573a13a2f29313caabd09f08,Erick Zonca
573a13a2f29313caabd09f57,Robert Rodriguez
573a13a2f29313caabd0a0a8,Shinobu Hashimoto
573a13a2f29313caabd0a0a8,Seichè Matsumoto (novel)
573a13a2f29313caabd0a0a8,Yèji Yamada
573a13a2f29313caabd0a110,Stel Pavlou
573a13a2f29313caabd0a1a4,Marc de Bel (novel)
573a13a2f29313caabd0a1a4,Marc de Bel (screenplay)
573a13a2f29313caabd0a213,Olivier Ducastel
573a13a2f29313caabd0a213,Jacques Martineau
573a13a2f29313caabd0a214,Rampo Edogawa (short story \Yaneura no sanposha\)
573a13a2f29313caabd0a214,Akio Ido (screenplay)
573a13a2f29313caabd0a235,Adam Forgash
573a13a2f29313caabd0a235,Catherine Lloyd Burns
573a13a2f29313caabd0a235,Marc Forster
573a13a2f29313caabd0a26d,Larry Sulkis
573a13a2f29313caabd0a26d,John Carpenter
573a13a2f29313caabd0a301,Stewart Sugg
573a13a2f29313caabd0a325,Bill Kerby
573a13a2f29313caabd0a325,Daniel Taplitz
573a13a2f29313caabd0a346,Santosh Sivan (story)
573a13a2f29313caabd0a346,Santosh Sivan (screenplay)
573a13a2f29313caabd0a346,Ravi Deshpande (screenplay)
573a13a2f29313caabd0a346,Vijay Deveshwar (screenplay)
573a13a2f29313caabd0a346,C.K. Raajaa Chandra Sekar (dialogue)
573a13a2f29313caabd0a34f,Santosh Sivan (story)
573a13a2f29313caabd0a34f,Santosh Sivan (screenplay)
573a13a2f29313caabd0a34f,Ravi Deshpande (screenplay)
573a13a2f29313caabd0a34f,Vijay Deveshwar (screenplay)
573a13a2f29313caabd0a34f,C.K. Raajaa Chandra Sekar (dialogue)
573a13a2f29313caabd0a3c5,Karel Jaromèr Erben (fairy tale)
573a13a2f29313caabd0a3c5,Jan Svankmajer (screenplay)
573a13a2f29313caabd0a3c5,Jan Svankmajer (story)
573a13a2f29313caabd0a411,Tony Gilroy
573a13a2f29313caabd0a411,William Prochnau (article)
573a13a2f29313caabd0a411,Thomas Hargrove (book)
573a13a2f29313caabd0a434,Jean-Christophe Grangè (novel)
573a13a2f29313caabd0a434,Jean-Christophe Grangè (screenplay)
573a13a2f29313caabd0a434,Mathieu Kassovitz (screenplay)
573a13a2f29313caabd0a4e4,Timothy Linh Bui (screenplay)
573a13a2f29313caabd0a4e4,Timothy Linh Bui (story)
573a13a2f29313caabd0a4e4,Tony Bui (story)
573a13a2f29313caabd0a516,Paul Jay
573a13a2f29313caabd0a5e9,Daniel Myrick (characters)
573a13a2f29313caabd0a5e9,Eduardo Sènchez (characters)
573a13a2f29313caabd0a5e9,Dick Beebe
573a13a2f29313caabd0a5e9,Joe Berlinger
573a13a2f29313caabd0a621,Gordon Chan (screenplay)
573a13a2f29313caabd0a621,Kin Chung Chan (screenplay)
573a13a2f29313caabd0a621,Jack Maeby (english adaptation)
573a13a2f29313caabd0a62b,Arthur Miller (play)
573a13a2f29313caabd0a62e,Rick Shaughnessy
573a13a2f29313caabd0a62e,Brian S. Kalata
573a13a2f29313caabd0a683,Masahiko Nagasawa
573a13a2f29313caabd0a6a2,Clive Barker (characters)
573a13a2f29313caabd0a6a2,Paul Harris Boardman
573a13a2f29313caabd0a6a2,Scott Derrickson
573a13a2f29313caabd0a75b,Tadeusz Chmielewski
573a13a2f29313caabd0a767,Michel Ocelot
573a13a2f29313caabd0a872,Astrid Lindgren (novel)
573a13a2f29313caabd0a872,Astrid Lindgren (screenplay)
573a13a2f29313caabd0a8b9,David Appleby
573a13a2f29313caabd0a8bb,Tab Murphy (screenplay)
573a13a2f29313caabd0a8bb,Kirk Wise (story)
573a13a2f29313caabd0a8bb,Gary Trousdale (story)
573a13a2f29313caabd0a8bb,Joss Whedon (story)
573a13a2f29313caabd0a8bb,Bryce Zabel (story)
573a13a2f29313caabd0a8bb,Jackie Zabel (story)
573a13a2f29313caabd0a8bb,Tab Murphy (story)
573a13a2f29313caabd0a8bb,David Reynolds (additional screenplay material)
573a13a2f29313caabd0a8c8,Herman Melville (story)
573a13a2f29313caabd0a8c8,Jonathan Parker (screenplay)
573a13a2f29313caabd0a8c8,Catherine DiNapoli (screenplay)
573a13a2f29313caabd0a8d8,Peter Cook
573a13a2f29313caabd0a8d8,Peter Cook
573a13a2f29313caabd0a8d8,Dudley Moore
573a13a2f29313caabd0a8d8,Larry Gelbart (screenplay)
573a13a2f29313caabd0a8d8,Harold Ramis (screenplay)
573a13a2f29313caabd0a8d8,Peter Tolan (screenplay)
573a13a2f29313caabd0a960,Stephen Johnston
573a13a2f29313caabd0a9b2,Frank Novak
573a13a2f29313caabd0aaa8,George Hickenlooper
573a13a2f29313caabd0ab14,Alejandro Amenèbar
573a13a2f29313caabd0ab60,Hiroshi Takahashi (screenplay)
573a13a2f29313caabd0ab60,Kèji Suzuki (novel)
573a13a2f29313caabd0abb5,James Lasdun (screenplay)
573a13a2f29313caabd0abb5,James Lasdun (story)
573a13a2f29313caabd0abb5,Jonathan Nossiter
573a13a2f29313caabd0ac00,Herman Raucher
573a13a2f29313caabd0ac00,Paul Yurick (story)
573a13a2f29313caabd0ac00,Kurt Voelker (story)
573a13a2f29313caabd0ac00,Kurt Voelker (screenplay)
573a13a2f29313caabd0ac8b,Piotr Weresniak
573a13a2f29313caabd0ad75,Josè Antonio Ortega (screenplay)
573a13a2f29313caabd0ad75,Karra Elejalde (screenplay)
573a13a2f29313caabd0ad75,Fernando Guillèn Cuervo (screenplay)
573a13a2f29313caabd0ae16,Paul Hogan (characters)
573a13a2f29313caabd0ae16,Matt Berry
573a13a2f29313caabd0ae16,Eric Abrams
573a13a2f29313caabd0ae57,Paul Kimatian
573a13a2f29313caabd0ae57,Christopher Gambale
573a13a2f29313caabd0af88,Elaine May
573a13a2f29313caabd0af88,Warren Beatty
573a13a2f29313caabd0af88,Chris Rock (screenplay)
573a13a2f29313caabd0af88,Lance Crouther (screenplay)
573a13a2f29313caabd0af88,Ali LeRoi (screenplay)
573a13a2f29313caabd0af88,Louis C.K. (screenplay)
573a13a2f29313caabd0b043,Harry Ralston
573a13a2f29313caabd0b049,Aleksi Bardy (screenplay)
573a13a2f29313caabd0b049,Aleksi Bardy (original story)
573a13a2f29313caabd0b049,Aku Louhimies (original story)
573a13a2f29313caabd0b092,Grace McKeaney
573a13a2f29313caabd0b0b9,Charlotte Armstrong (novel)
573a13a2f29313caabd0b0b9,Claude Chabrol
573a13a2f29313caabd0b0b9,Caroline Eliacheff
573a13a2f29313caabd0b0ee,Damiano Damiani (screenplay)
573a13a2f29313caabd0b0ee,Damiano Damiani (story)
573a13a2f29313caabd0b0ee,Enrico Ribulsi
573a13a2f29313caabd0b0ee,Sofia Scandurra
573a13a2f29313caabd0b257,Ken Li (magazine article \Racer X\)
573a13a2f29313caabd0b257,Gary Scott Thompson (screen story)
573a13a2f29313caabd0b257,Gary Scott Thompson (screenplay)
573a13a2f29313caabd0b257,Erik Bergquist (screenplay)
573a13a2f29313caabd0b257,David Ayer (screenplay)
573a13a2f29313caabd0b2c4,èngeles Gonzèlez Sinde
573a13a2f29313caabd0b2c4,Gerardo Vera (original idea)
573a13a2f29313caabd0b42c,Srdjan Dragojevic
573a13a2f29313caabd0b4a7,Leos Carax
573a13a2f29313caabd0b4a7,Jean-Pol Fargeau
573a13a2f29313caabd0b4a7,Herman Melville (novel)
573a13a2f29313caabd0b4a7,Lauren Sedofsky
573a13a2f29313caabd0b4cb,Richard Recco
573a13a2f29313caabd0b4cb,Demian Lichtenstein
573a13a2f29313caabd0b4e6,Paul Eric Myers (teleplay)
573a13a2f29313caabd0b4e6,David Stevens (teleplay)
573a13a2f29313caabd0b4e6,Loren Boothby (teleplay)
573a13a2f29313caabd0b4e6,Chuck Scarborough (novel)
573a13a2f29313caabd0b52c,Lucas Belvaux
573a13a2f29313caabd0b570,Bob Kane (character created by: Batman)
573a13a2f29313caabd0b570,Paul Dini (story)
573a13a2f29313caabd0b570,Glen Murakami (story)
573a13a2f29313caabd0b570,Bruce W. Timm (story)
573a13a2f29313caabd0b570,Paul Dini (screenplay)
573a13a2f29313caabd0b5e0,Gulzar (dialogue)
573a13a2f29313caabd0b5e0,Kamal Haasan (screenplay)
573a13a2f29313caabd0b5e6,Lucas Belvaux
573a13a2f29313caabd0b646,Jack Moore
573a13a2f29313caabd0b646,Jeff Ritchie (story)
573a13a2f29313caabd0b646,Jeff Ritchie
573a13a2f29313caabd0b64b,Simo Halinen
573a13a2f29313caabd0b696,Susan Chan
573a13a2f29313caabd0b696,Felix Chong
573a13a2f29313caabd0b6bf,Einar Guèmundsson (novel)
573a13a2f29313caabd0b6fe,Graciela Aguirre
573a13a2f29313caabd0b6fe,Josè Antonio Fèlez
573a13a2f29313caabd0b6fe,Eduardo Mignogna
573a13a2f29313caabd0b6fe,Santiago Carlos Oves
573a13a2f29313caabd0b78d,Majid Majidi
573a13a2f29313caabd0b7f9,Jean-Philippe Toussaint
573a13a2f29313caabd0b815,Rakesh Roshan (story)
573a13a2f29313caabd0b815,Sagar Sarhadi (dialogue)
573a13a2f29313caabd0b815,Honey Irani (screenplay)
573a13a2f29313caabd0b815,Ravi Kapoor (screenplay)
573a13a2f29313caabd0b847,Pascale Froment (book)
573a13a2f29313caabd0b847,Cèdric Kahn
573a13a2f29313caabd0b8a5,Valerie Breiman
573a13a2f29313caabd0b8e9,Nuri Bilge Ceylan
573a13a2f29313caabd0b8f3,Andy Wachowski
573a13a2f29313caabd0b8f3,Lana Wachowski
573a13a2f29313caabd0b8f3,Andy Wachowski (characters)
573a13a2f29313caabd0b8f3,Lana Wachowski (characters)
573a13a2f29313caabd0b930,Jan Hrebejk
573a13a2f29313caabd0b930,Petr Jarchovskè (screenplay)
573a13a2f29313caabd0b930,Petr Jarchovskè (story)
573a13a2f29313caabd0b99b,Mieke de Jong
573a13a2f29313caabd0b9ae,Jim McKay
573a13a2f29313caabd0ba4d,Wesley Burrowes
573a13a2f29313caabd0ba5f,Don Hertzfeldt
573a13a2f29313caabd0bb3b,Wolfgang Kohlhaase
573a13a2f29313caabd0bb3b,Volker Schlèndorff
573a13a2f29313caabd0bb51,Ye Lou (screenplay)
573a13a2f29313caabd0bb5b,Duncan North
573a13a2f29313caabd0bb5b,Greer Goodman
573a13a2f29313caabd0bb5b,Jenniphr Goodman
573a13a2f29313caabd0bb5b,Duncan North (idea)
573a13a2f29313caabd0bb5b,Duncan North (story)
573a13a2f29313caabd0bb76,Christopher Wilcha
573a13a2f29313caabd0bbbb,Lucas Belvaux
573a13a2f29313caabd0bbdd,Jean-Louis Milesi (scenario and dialogue)
573a13a2f29313caabd0bbdd,Robert Guèdiguian (scenario and dialogue)
573a13a2f29313caabd0bc33,Shi Bao (novel)
573a13a2f29313caabd0bc33,Shi Bao (screenplay)
573a13a2f29313caabd0bc84,Pen-Ek Ratanaruang
573a13a2f29313caabd0bcb5,Ryè Murakami (novel)
573a13a2f29313caabd0bcb5,Daisuke Tengan (screenplay)
573a13a2f29313caabd0bd50,Gustavo Lipsztein
573a13a2f29313caabd0bd6d,Eugene Burdick (novel)
573a13a2f29313caabd0bd6d,Harvey Wheeler (novel)
573a13a2f29313caabd0bd6d,Walter Bernstein (teleplay)
573a13a2f29313caabd0bdae,Young-jae Lee
573a13a2f29313caabd0bdc3,Rubin 'Hurricane' Carter (book)
573a13a2f29313caabd0bdc3,Sam Chaiton (book)
573a13a2f29313caabd0bdc3,Terry Swinton (book)
573a13a2f29313caabd0bdc3,Armyan Bernstein (screenplay)
573a13a2f29313caabd0bdc3,Dan Gordon (screenplay)
573a13a2f29313caabd0be52,Thomas Browne
573a13a2f29313caabd0be52,Rob Cheek (story)
573a13a2f29313caabd0be52,Ben Hopkins (screenplay)
573a13a2f29313caabd0be52,Ben Hopkins (story)
573a13a2f29313caabd0beb8,Hiroshi Takahashi (screenplay)
573a13a2f29313caabd0beb8,Kèji Suzuki (novel)
573a13a2f29313caabd0becd,Tony Gayton
573a13a2f29313caabd0befa,Ye Lou (screenplay)
573a13a2f29313caabd0bf1e,Oskar Roehler
573a13a2f29313caabd0bf3c,Ken Liotti
573a13a2f29313caabd0bf3c,Ken Liotti (story)
573a13a2f29313caabd0bf3c,Kirk LaVine (story)
573a13a2f29313caabd0bfcc,Dicky Dahl
573a13a2f29313caabd0bfcc,Aiyana Elliott
573a13a2f29313caabd0bfd3,Anders Thomas Jensen (screenplay)
573a13a2f29313caabd0bfe1,Jonathan Teplitzky
573a13a2f29313caabd0c054,Enda Walsh (play)
573a13a2f29313caabd0c054,Enda Walsh (screenplay)
573a13a2f29313caabd0c0db,Timothy J. Sexton
573a13a2f29313caabd0c112,Deborah Kaplan
573a13a2f29313caabd0c112,Harry Elfont
573a13a2f29313caabd0c112,Richard Goldwater (characters)
573a13a2f29313caabd0c112,Dan DeCarlo (characters)
573a13a2f29313caabd0c112,John L. Goldwater (characters)
573a13a2f29313caabd0c141,Leo Viirret
573a13a2f29313caabd0c152,Cedric the Entertainer
573a13a2f29313caabd0c152,Steve Harvey
573a13a2f29313caabd0c152,D.L. Hughley
573a13a2f29313caabd0c152,Bernie Mac
573a13a2f29313caabd0c19d,J.H. Wyman
573a13a2f29313caabd0c1fb,Sharon Wood
573a13a2f29313caabd0c228,Lionel Delplanque (adaptation)
573a13a2f29313caabd0c228,Annabelle Perrichon
573a13a2f29313caabd0c2c0,John le Carrè (novel)
573a13a2f29313caabd0c2c0,Andrew Davies (screenplay)
573a13a2f29313caabd0c2c0,John le Carrè (screenplay)
573a13a2f29313caabd0c2c0,John Boorman (screenplay)
573a13a3f29313caabd0c509,Dusan Dusek
573a13a3f29313caabd0c509,Martin Sulèk
573a13a3f29313caabd0c597,Silvio Soldini (story)
573a13a3f29313caabd0c597,Doriana Leondeff (story)
573a13a3f29313caabd0c597,Silvio Soldini (screenplay)
573a13a3f29313caabd0c597,Doriana Leondeff (screenplay)
573a13a3f29313caabd0c5a7,Stèphane Cabel (original scenario)
573a13a3f29313caabd0c5a7,Stèphane Cabel (adaptation)
573a13a3f29313caabd0c5a7,Christophe Gans (adaptation)
573a13a3f29313caabd0c5b7,Friedrich Dèrrenmatt (book)
573a13a3f29313caabd0c5b7,Jerzy Kromolowski (screenplay)
573a13a3f29313caabd0c5b7,Mary Olson-Kromolowski (screenplay)
573a13a3f29313caabd0c767,Pierre Falardeau
573a13a3f29313caabd0c779,Hallgrèmur Helgason (novel)
573a13a3f29313caabd0c779,Baltasar Kormèkur
573a13a3f29313caabd0c7cf,Mikolaj Korzynski
573a13a3f29313caabd0c7d9,Shawn Slovo (screenplay)
573a13a3f29313caabd0c7d9,Louis de Bernières (novel)
573a13a3f29313caabd0c859,Colin Nutley
573a13a3f29313caabd0c891,Leo Tolstoy (novel)
573a13a3f29313caabd0c891,Bernard Rose (screenplay)
573a13a3f29313caabd0c891,Lisa Enos (screenplay)
573a13a3f29313caabd0c8d2,Kurt Wimmer
573a13a3f29313caabd0c8eb,Charlie Cohen (screenplay)
573a13a3f29313caabd0c8eb,Scott Spencer Gordon (screenplay)
573a13a3f29313caabd0c8eb,Tom Nance (screenplay)
573a13a3f29313caabd0c8eb,Carter Crocker (screenplay)
573a13a3f29313caabd0c8eb,Richard Cray (screenplay)
573a13a3f29313caabd0c8eb,Temple Mathews (screenplay)
573a13a3f29313caabd0c8eb,Thomas Hart (interstitial narration)
573a13a3f29313caabd0c8eb,Eddie Guzelian (interstitial narration)
573a13a3f29313caabd0c8eb,Alex Mann (screenplay)
573a13a3f29313caabd0c8eb,Alex Mann
573a13a3f29313caabd0c970,Lawrence Riggins
573a13a3f29313caabd0c970,Les Weldon
573a13a3f29313caabd0c992,Anne Rice (novels)
573a13a3f29313caabd0c992,Scott Abbott (screenplay)
573a13a3f29313caabd0c992,Michael Petroni (screenplay)
573a13a3f29313caabd0c99c,Zhang-Lun Chen
573a13a3f29313caabd0c99c,Ann Hu
573a13a3f29313caabd0c99c,Dan Huang
573a13a3f29313caabd0c99c,Huaizhuo Liu
573a13a3f29313caabd0c99c,Bob McAndrew
573a13a3f29313caabd0c99c,Kate Raisz
573a13a3f29313caabd0c99c,Louyi Tang
573a13a3f29313caabd0c99c,Shiqiang Zuo
573a13a3f29313caabd0c9d3,Rik Carmichael
573a13a3f29313caabd0c9d3,John Hay
573a13a3f29313caabd0c9d3,Simon Mayle (screenplay)
573a13a3f29313caabd0c9d3,Simon Mayle (story)
573a13a3f29313caabd0ca0b,Thomas Borch Nielsen
573a13a3f29313caabd0ca4f,Charles Dickens (novel)
573a13a3f29313caabd0ca4f,John Goldsmith (teleplay)
573a13a3f29313caabd0ca6f,Marek Koterski
573a13a3f29313caabd0cab8,Claudio Fava
573a13a3f29313caabd0cab8,Marco Tullio Giordana
573a13a3f29313caabd0cab8,Vanda Vaz (adaptation)
573a13a3f29313caabd0cab8,Monica Zapelli
573a13a3f29313caabd0cacf,Chris Fuhrman (book)
573a13a3f29313caabd0cacf,Jeff Stockwell (screenplay)
573a13a3f29313caabd0cacf,Michael Petroni (screenplay)
573a13a3f29313caabd0caef,Saratchandra Chatterjee (based on the novel by)
573a13a3f29313caabd0caef,Prakash Kapadia (screenplay)
573a13a3f29313caabd0caef,Sanjay Leela Bhansali (screenplay)
573a13a3f29313caabd0caef,Prakash Kapadia (dialogue)
573a13a3f29313caabd0cb50,Willeke Frima
573a13a3f29313caabd0cb50,Ronald Giphart (novel)
573a13a3f29313caabd0cb50,Ruud van Hemert
573a13a3f29313caabd0cb78,Karel Jaromèr Erben (book)
573a13a3f29313caabd0cb78,Milos Macourek (screenplay)
573a13a3f29313caabd0cb78,F.A. Brabec (screenplay)
573a13a3f29313caabd0cb78,Deana Horvèthovè
573a13a3f29313caabd0cb83,Harry Enfield (screenplay)
573a13a3f29313caabd0cb83,Dave Cummings (screenplay)
573a13a3f29313caabd0cbf5,Shangjun Cai
573a13a3f29313caabd0cbf5,Yi'nan Diao
573a13a3f29313caabd0cbf5,Fendou Liu
573a13a3f29313caabd0cbf5,Peter Loehr (story)
573a13a3f29313caabd0cbf5,Yang Zhang
573a13a3f29313caabd0cc00,Grace Elliott (memoir \Ma vie sous la rèvolution\)
573a13a3f29313caabd0cc00,Eric Rohmer (adaptation)
573a13a3f29313caabd0cc8f,Joèo Pedro Rodrigues
573a13a3f29313caabd0cc8f,Josè Neves
573a13a3f29313caabd0cc8f,Paulo Rebelo
573a13a3f29313caabd0cc8f,Alexandre Melo
573a13a3f29313caabd0cc92,Claire Denis
573a13a3f29313caabd0cc92,Jean-Pol Fargeau
573a13a3f29313caabd0cc93,John Requa
573a13a3f29313caabd0cc93,Glenn Ficarra
573a13a3f29313caabd0cc95,Abdellatif Kechiche (scenario and dialogue)
573a13a3f29313caabd0cc9f,Jimmy Sangster
573a13a3f29313caabd0cc9f,Natalie Scharf
573a13a3f29313caabd0cccb,Georg Heinzen
573a13a3f29313caabd0ccd2,Granz Henman
